run_id,model_type,method,repetition,seed,constraint,sense,lhs,rhs,slack,violation
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,asset_lower:Asset_248,>=,-1.9725822570945505e-11,0.0,-1.9725822570945505e-11,1.9725822570945505e-11
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,asset_upper:Asset_248,<=,-1.9725822570945505e-11,0.2,0.20000000001972584,0.0
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,asset_lower:Asset_249,>=,-1.1989848620562858e-10,0.0,-1.1989848620562858e-10,1.1989848620562858e-10
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,asset_upper:Asset_249,<=,-1.1989848620562858e-10,0.2,0.2000000001198985,0.0
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,group_lower:Group_0,>=,0.02800000334756196,0.02800000000000008,3.347561880473471e-09,0.0
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,group_upper:Group_0,<=,0.02800000334756196,0.2780000000000001,0.2499999966524381,0.0
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,group_lower:Group_1,>=,0.11884270947667347,0.02800000000000008,0.09084270947667339,0.0
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,group_upper:Group_1,<=,0.11884270947667347,0.2780000000000001,0.1591572905233266,0.0
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,group_lower:Group_2,>=,0.09725715519596013,0.024000000000000077,0.07325715519596006,0.0
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,group_upper:Group_2,<=,0.09725715519596013,0.2740000000000001,0.17674284480403996,0.0
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,group_lower:Group_3,>=,0.02400000004785525,0.024000000000000077,4.7855174684086066e-11,0.0
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,group_upper:Group_3,<=,0.02400000004785525,0.2740000000000001,0.24999999995214484,0.0
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,group_lower:Group_4,>=,0.0831574885863248,0.024000000000000077,0.05915748858632472,0.0
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,group_upper:Group_4,<=,0.0831574885863248,0.2740000000000001,0.19084251141367528,0.0
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,group_lower:Group_5,>=,0.17074264771215228,0.024000000000000077,0.1467426477121522,0.0
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,group_upper:Group_5,<=,0.17074264771215228,0.2740000000000001,0.1032573522878478,0.0
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,group_lower:Group_6,>=,0.27399999716161677,0.024000000000000077,0.2499999971616167,0.0
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,group_upper:Group_6,<=,0.27399999716161677,0.2740000000000001,2.8383833061695896e-09,0.0
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,group_lower:Group_7,>=,0.20399999847185452,0.024000000000000077,0.17999999847185444,0.0
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,group_upper:Group_7,<=,0.20399999847185452,0.2740000000000001,0.07000000152814556,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,budget,=,0.999999999999999,1.0,-9.992007221626409e-16,9.992007221626409e-16
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_000,>=,-1.0713365875912989e-10,0.0,-1.0713365875912989e-10,1.0713365875912989e-10
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_000,<=,-1.0713365875912989e-10,0.2,0.20000000010713367,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_001,>=,-1.7643259686958389e-10,0.0,-1.7643259686958389e-10,1.7643259686958389e-10
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_001,<=,-1.7643259686958389e-10,0.2,0.2000000001764326,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_002,>=,-8.297195089657115e-11,0.0,-8.297195089657115e-11,8.297195089657115e-11
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_002,<=,-8.297195089657115e-11,0.2,0.20000000008297197,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_003,>=,-7.569541065302927e-11,0.0,-7.569541065302927e-11,7.569541065302927e-11
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_003,<=,-7.569541065302927e-11,0.2,0.20000000007569543,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_004,>=,-1.2091770329528428e-10,0.0,-1.2091770329528428e-10,1.2091770329528428e-10
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_004,<=,-1.2091770329528428e-10,0.2,0.2000000001209177,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_005,>=,-1.4622968580739498e-10,0.0,-1.4622968580739498e-10,1.4622968580739498e-10
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_005,<=,-1.4622968580739498e-10,0.2,0.2000000001462297,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_006,>=,-1.8381039512785734e-10,0.0,-1.8381039512785734e-10,1.8381039512785734e-10
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_006,<=,-1.8381039512785734e-10,0.2,0.2000000001838104,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_007,>=,-1.257149801579929e-10,0.0,-1.257149801579929e-10,1.257149801579929e-10
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_007,<=,-1.257149801579929e-10,0.2,0.200000000125715,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_008,>=,-1.4896755464118634e-10,0.0,-1.4896755464118634e-10,1.4896755464118634e-10
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_008,<=,-1.4896755464118634e-10,0.2,0.20000000014896757,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_009,>=,-1.7614455390508783e-10,0.0,-1.7614455390508783e-10,1.7614455390508783e-10
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_009,<=,-1.7614455390508783e-10,0.2,0.20000000017614455,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_010,>=,-1.5070610624500503e-10,0.0,-1.5070610624500503e-10,1.5070610624500503e-10
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_010,<=,-1.5070610624500503e-10,0.2,0.20000000015070613,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_011,>=,2.3128363408726843e-12,0.0,2.3128363408726843e-12,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_011,<=,2.3128363408726843e-12,0.2,0.19999999999768717,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_012,>=,-1.8158405784028498e-10,0.0,-1.8158405784028498e-10,1.8158405784028498e-10
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_012,<=,-1.8158405784028498e-10,0.2,0.20000000018158406,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_013,>=,-8.846278478395994e-11,0.0,-8.846278478395994e-11,8.846278478395994e-11
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_013,<=,-8.846278478395994e-11,0.2,0.2000000000884628,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_014,>=,-6.549452535085793e-11,0.0,-6.549452535085793e-11,6.549452535085793e-11
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_014,<=,-6.549452535085793e-11,0.2,0.20000000006549454,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_015,>=,-7.40987938561626e-11,0.0,-7.40987938561626e-11,7.40987938561626e-11
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_015,<=,-7.40987938561626e-11,0.2,0.2000000000740988,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_016,>=,-1.1600542676218703e-10,0.0,-1.1600542676218703e-10,1.1600542676218703e-10
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_016,<=,-1.1600542676218703e-10,0.2,0.20000000011600544,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_017,>=,-1.5974062052045093e-10,0.0,-1.5974062052045093e-10,1.5974062052045093e-10
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_017,<=,-1.5974062052045093e-10,0.2,0.20000000015974062,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_018,>=,-4.9679150066913474e-11,0.0,-4.9679150066913474e-11,4.9679150066913474e-11
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_018,<=,-4.9679150066913474e-11,0.2,0.20000000004967916,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_019,>=,-1.097353989568794e-10,0.0,-1.097353989568794e-10,1.097353989568794e-10
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_019,<=,-1.097353989568794e-10,0.2,0.2000000001097354,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_020,>=,1.8245020712193233e-09,0.0,1.8245020712193233e-09,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_020,<=,1.8245020712193233e-09,0.2,0.19999999817549793,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_021,>=,1.1894894389323412e-10,0.0,1.1894894389323412e-10,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_021,<=,1.1894894389323412e-10,0.2,0.19999999988105108,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_022,>=,0.01599999552462232,0.0,0.01599999552462232,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_022,<=,0.01599999552462232,0.2,0.18400000447537768,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_023,>=,-1.1450579061238315e-10,0.0,-1.1450579061238315e-10,1.1450579061238315e-10
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_023,<=,-1.1450579061238315e-10,0.2,0.2000000001145058,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_024,>=,-1.690282366632328e-10,0.0,-1.690282366632328e-10,1.690282366632328e-10
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_024,<=,-1.690282366632328e-10,0.2,0.20000000016902825,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_025,>=,3.5995387990277275e-12,0.0,3.5995387990277275e-12,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_025,<=,3.5995387990277275e-12,0.2,0.19999999999640047,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_026,>=,-1.4333200795090498e-10,0.0,-1.4333200795090498e-10,1.4333200795090498e-10
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_026,<=,-1.4333200795090498e-10,0.2,0.20000000014333202,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_027,>=,-2.003551576849116e-11,0.0,-2.003551576849116e-11,2.003551576849116e-11
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_027,<=,-2.003551576849116e-11,0.2,0.20000000002003554,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_028,>=,-1.5125984094642256e-10,0.0,-1.5125984094642256e-10,1.5125984094642256e-10
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_028,<=,-1.5125984094642256e-10,0.2,0.20000000015125985,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_029,>=,-5.876207468239704e-11,0.0,-5.876207468239704e-11,5.876207468239704e-11
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_029,<=,-5.876207468239704e-11,0.2,0.2000000000587621,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_030,>=,-1.6241553827528764e-10,0.0,-1.6241553827528764e-10,1.6241553827528764e-10
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_030,<=,-1.6241553827528764e-10,0.2,0.20000000016241554,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_031,>=,-5.598435157677899e-11,0.0,-5.598435157677899e-11,5.598435157677899e-11
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_031,<=,-5.598435157677899e-11,0.2,0.20000000005598437,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_032,>=,-1.7665273809317644e-10,0.0,-1.7665273809317644e-10,1.7665273809317644e-10
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_032,<=,-1.7665273809317644e-10,0.2,0.20000000017665276,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_033,>=,-1.8058743730187412e-10,0.0,-1.8058743730187412e-10,1.8058743730187412e-10
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_033,<=,-1.8058743730187412e-10,0.2,0.20000000018058744,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_034,>=,-7.956424592309228e-11,0.0,-7.956424592309228e-11,7.956424592309228e-11
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_034,<=,-7.956424592309228e-11,0.2,0.20000000007956426,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_035,>=,-1.909787168215586e-10,0.0,-1.909787168215586e-10,1.909787168215586e-10
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_035,<=,-1.909787168215586e-10,0.2,0.20000000019097872,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_036,>=,-6.728302980511845e-11,0.0,-6.728302980511845e-11,6.728302980511845e-11
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_036,<=,-6.728302980511845e-11,0.2,0.20000000006728305,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_037,>=,8.075926567654799e-12,0.0,8.075926567654799e-12,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_037,<=,8.075926567654799e-12,0.2,0.19999999999192408,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_038,>=,-1.035187985580611e-10,0.0,-1.035187985580611e-10,1.035187985580611e-10
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_038,<=,-1.035187985580611e-10,0.2,0.20000000010351882,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_039,>=,-1.189122580332171e-10,0.0,-1.189122580332171e-10,1.189122580332171e-10
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_039,<=,-1.189122580332171e-10,0.2,0.20000000011891228,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_040,>=,-1.7981840339660986e-10,0.0,-1.7981840339660986e-10,1.7981840339660986e-10
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_040,<=,-1.7981840339660986e-10,0.2,0.20000000017981842,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_041,>=,-4.906145863115884e-11,0.0,-4.906145863115884e-11,4.906145863115884e-11
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_041,<=,-4.906145863115884e-11,0.2,0.20000000004906146,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_042,>=,-1.0890144829679595e-10,0.0,-1.0890144829679595e-10,1.0890144829679595e-10
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_042,<=,-1.0890144829679595e-10,0.2,0.20000000010890145,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_043,>=,0.006064060453249609,0.0,0.006064060453249609,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_043,<=,0.006064060453249609,0.2,0.1939359395467504,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_044,>=,-8.394083739069635e-11,0.0,-8.394083739069635e-11,8.394083739069635e-11
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_044,<=,-8.394083739069635e-11,0.2,0.20000000008394084,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_045,>=,-7.300524234985539e-11,0.0,-7.300524234985539e-11,7.300524234985539e-11
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_045,<=,-7.300524234985539e-11,0.2,0.20000000007300525,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_046,>=,0.11134731930043794,0.0,0.11134731930043794,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_046,<=,0.11134731930043794,0.2,0.08865268069956207,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_047,>=,5.7258593696913243e-11,0.0,5.7258593696913243e-11,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_047,<=,5.7258593696913243e-11,0.2,0.19999999994274142,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_048,>=,-2.4495690597062032e-11,0.0,-2.4495690597062032e-11,2.4495690597062032e-11
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_048,<=,-2.4495690597062032e-11,0.2,0.2000000000244957,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_049,>=,-9.74096309048387e-11,0.0,-9.74096309048387e-11,9.74096309048387e-11
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_049,<=,-9.74096309048387e-11,0.2,0.20000000009740965,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_050,>=,-1.7402171644733415e-10,0.0,-1.7402171644733415e-10,1.7402171644733415e-10
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_050,<=,-1.7402171644733415e-10,0.2,0.20000000017402172,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_051,>=,-1.600655692037716e-10,0.0,-1.600655692037716e-10,1.600655692037716e-10
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_051,<=,-1.600655692037716e-10,0.2,0.20000000016006558,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_052,>=,-1.5061069192010608e-10,0.0,-1.5061069192010608e-10,1.5061069192010608e-10
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_052,<=,-1.5061069192010608e-10,0.2,0.2000000001506107,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_053,>=,3.2279281993396243e-10,0.0,3.2279281993396243e-10,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_053,<=,3.2279281993396243e-10,0.2,0.1999999996772072,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_054,>=,-1.7910143025739717e-10,0.0,-1.7910143025739717e-10,1.7910143025739717e-10
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_054,<=,-1.7910143025739717e-10,0.2,0.20000000017910144,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_055,>=,-1.8197457228451303e-10,0.0,-1.8197457228451303e-10,1.8197457228451303e-10
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_055,<=,-1.8197457228451303e-10,0.2,0.20000000018197459,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_056,>=,0.08221054406710708,0.0,0.08221054406710708,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_056,<=,0.08221054406710708,0.2,0.11778945593289293,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_057,>=,3.096209463612717e-10,0.0,3.096209463612717e-10,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_057,<=,3.096209463612717e-10,0.2,0.19999999969037907,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_058,>=,-1.9068902890634324e-10,0.0,-1.9068902890634324e-10,1.9068902890634324e-10
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_058,<=,-1.9068902890634324e-10,0.2,0.20000000019068903,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_059,>=,-3.018800549425093e-11,0.0,-3.018800549425093e-11,3.018800549425093e-11
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_059,<=,-3.018800549425093e-11,0.2,0.20000000003018803,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_060,>=,-6.106079475486684e-11,0.0,-6.106079475486684e-11,6.106079475486684e-11
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_060,<=,-6.106079475486684e-11,0.2,0.2000000000610608,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_061,>=,-1.8564912725772662e-10,0.0,-1.8564912725772662e-10,1.8564912725772662e-10
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_061,<=,-1.8564912725772662e-10,0.2,0.20000000018564915,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_062,>=,1.2575518256522028e-10,0.0,1.2575518256522028e-10,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_062,<=,1.2575518256522028e-10,0.2,0.19999999987424483,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_063,>=,-1.0685684909532361e-10,0.0,-1.0685684909532361e-10,1.0685684909532361e-10
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_063,<=,-1.0685684909532361e-10,0.2,0.20000000010685687,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_064,>=,-1.4994550348550956e-10,0.0,-1.4994550348550956e-10,1.4994550348550956e-10
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_064,<=,-1.4994550348550956e-10,0.2,0.2000000001499455,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_065,>=,-1.3690784475180563e-10,0.0,-1.3690784475180563e-10,1.3690784475180563e-10
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_065,<=,-1.3690784475180563e-10,0.2,0.20000000013690786,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_066,>=,-1.398834488573651e-10,0.0,-1.398834488573651e-10,1.398834488573651e-10
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_upper:Asset_066,<=,-1.398834488573651e-10,0.2,0.20000000013988345,0.0
continuous__cvxpy_clarabel__rep001__seednone,continuous,cvxpy_clarabel,1,,asset_lower:Asset_067,>=,-7.012676513205434e-11,0.0,-7.012676513205434e-11,7.012676513205434e-11
